,query,id,text,author_id,conversation_id,entities,geo,lang,referenced_tweets
2187,"""energia elétrica""",1539601266766118915,Cemig reforça cuidados necessários com a energia elétrica nas festas juninas https://t.co/juVsra8RYG,336226090,1539601266766118915,"{'annotations': [{'start': 0, 'end': 4, 'probability': 0.7323, 'type': 'Organization', 'normalized_text': 'Cemig'}], 'urls': [{'start': 77, 'end': 100, 'url': 'https://t.co/juVsra8RYG', 'expanded_url': 'https://minasnofoco.com/cemig-reforca-cuidados-necessarios-com-a-energia-eletrica-nas-festas-juninas/', 'display_url': 'minasnofoco.com/cemig-reforca-…'}]}",,pt,
2188,"""energia elétrica""",1539601060070916096,"23:59 - Ain, a inflação, a fome, a desigualdade social;

00:00 - Vamos aumentar 15% o diesel, 63% a energia elétrica, gastar 5 bilhões de fundão eleitoral...

🤬",123661259,1539601060070916096,,,pt,
2189,"""energia elétrica""",1539601055662673920,"ISA CTEEP é uma empresa de transmissão de energia elétrica, a Companhia tem como principais controladoras a ISA,um dos maiores grupos de transmissão de energia elétrica da América Latina, e a Eletrobras, maior empresa de energia brasileira. https://t.co/e2eCSAd40L",789299825212809217,1539601055662673920,"{'annotations': [{'start': 172, 'end': 185, 'probability': 0.6657, 'type': 'Place', 'normalized_text': 'América Latina'}, {'start': 192, 'end': 201, 'probability': 0.7001, 'type': 'Organization', 'normalized_text': 'Eletrobras'}], 'urls': [{'start': 241, 'end': 264, 'url': 'https://t.co/e2eCSAd40L', 'expanded_url': 'https://twitter.com/LucasPisanii/status/1539601055662673920/photo/1', 'display_url': 'pic.twitter.com/e2eCSAd40L', 'media_key': '3_1539601043495030785'}]}",,pt,
2190,"""energia elétrica""",1539600915493261313,"@lorenacunhab 
News
👇👇👇
-Terremoto no Afeganistão ceifa a vida de 1220 pessoas
-Energia Elétrica sobe 59%
-Ex-ministro da Educação é preso pela PF",1515280892452868098,1539600915493261313,"{'mentions': [{'start': 0, 'end': 13, 'username': 'lorenacunhab', 'id': '718822731802931200'}], 'annotations': [{'start': 41, 'end': 51, 'probability': 0.7664, 'type': 'Place', 'normalized_text': 'Afeganistão'}, {'start': 147, 'end': 148, 'probability': 0.6336, 'type': 'Organization', 'normalized_text': 'PF'}]}",,pt,
2191,"""energia elétrica""",1539600507752284164,"Um reajuste de 1,5% nas tarifas de energia elétrica da Companhia Paranaense de Energia (Copel) foi aprovado nesta terça-feira, 21, pela Agência Nacional de Energia Elétrica (Aneel)
https://t.co/kCWb1yBmJb",1186445306055053312,1539600507752284164,"{'annotations': [{'start': 136, 'end': 171, 'probability': 0.9416, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}], 'urls': [{'start': 181, 'end': 204, 'url': 'https://t.co/kCWb1yBmJb', 'expanded_url': 'https://tribunadaregiao.com.br/noticias/artigo/conta-de-luz-tera-reajuste-a-partir-de-sexta-feira', 'display_url': 'tribunadaregiao.com.br/noticias/artig…'}]}",,pt,
2192,"""energia elétrica""",1539600056617140225,"Pergunte você também! Você tem vergonha na cara, Presidente Arthur Lira? 
Energia elétrica terá aumento de 25%. 
Querem entregar a Petrobras a toque de caixa. https://t.co/a8b6NgpeQl",85348511,1539600056617140225,"{'annotations': [{'start': 60, 'end': 70, 'probability': 0.939, 'type': 'Person', 'normalized_text': 'Arthur Lira'}, {'start': 131, 'end': 139, 'probability': 0.7767, 'type': 'Organization', 'normalized_text': 'Petrobras'}], 'urls': [{'start': 159, 'end': 182, 'url': 'https://t.co/a8b6NgpeQl', 'expanded_url': 'https://twitter.com/zotam2/status/1539600056617140225/photo/1', 'display_url': 'pic.twitter.com/a8b6NgpeQl', 'media_key': '3_1539599511361916929'}]}",,pt,
2193,"""energia elétrica""",1539599594748772354,"No #EconomiaDireta, saiba como ficou a proposta que limita as alíquotas de #ICMS sobre combustíveis, gás natural, energia elétrica, comunicações e transporte coletivo. Texto está pronto para a sanção presidencial. https://t.co/MN9buULOqd
#combustíveis #gásnatural #contadeluz https://t.co/OFtBPUwQui",36390281,1539599594748772354,"{'hashtags': [{'start': 3, 'end': 18, 'tag': 'EconomiaDireta'}, {'start': 75, 'end': 80, 'tag': 'ICMS'}, {'start': 238, 'end': 251, 'tag': 'combustíveis'}, {'start': 252, 'end': 263, 'tag': 'gásnatural'}, {'start': 264, 'end': 275, 'tag': 'contadeluz'}], 'urls': [{'start': 214, 'end': 237, 'url': 'https://t.co/MN9buULOqd', 'expanded_url': 'http://cd.leg.br/27eEhc5', 'display_url': 'cd.leg.br/27eEhc5'}, {'start': 276, 'end': 299, 'url': 'https://t.co/OFtBPUwQui', 'expanded_url': 'https://twitter.com/RadioCamara/status/1539599594748772354/video/1', 'display_url': 'pic.twitter.com/OFtBPUwQui', 'media_key': '13_1539599281308532736'}]}",,pt,
2194,"""energia elétrica""",1539599551916556288,"📈💡Contas de luz ficarão mais caras em julho
A Agência Nacional de Energia Elétrica (Aneel) aprovou ontem (21) um reajuste nas bandeiras tarifárias da conta de luz. As taxas terão um acréscimo de até 64%. https://t.co/OQ2cANMcfC",2326184845,1539599551916556288,"{'annotations': [{'start': 48, 'end': 83, 'probability': 0.8939, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}], 'urls': [{'start': 204, 'end': 227, 'url': 'https://t.co/OQ2cANMcfC', 'expanded_url': 'https://twitter.com/NovoLauropro/status/1539599551916556288/photo/1', 'display_url': 'pic.twitter.com/OQ2cANMcfC', 'media_key': '3_1539599546908549121'}]}",,pt,
2195,"""energia elétrica""",1539599102417190915,"A Agência Nacional de Energia Elétrica aprovou hoje (21) o novo reajuste das bandeiras tarifárias, que incidem na conta de luz em caso de escassez hídrica ou qualquer fator que aumente o custo de produção de eletricidade

Leia mais em:
https://t.co/OSsTe9kwGF",1186295321942515712,1539599102417190915,"{'annotations': [{'start': 2, 'end': 37, 'probability': 0.931, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}], 'urls': [{'start': 236, 'end': 259, 'url': 'https://t.co/OSsTe9kwGF', 'expanded_url': 'https://brasilamazoniaagora.com.br/2022/aneel-reajuste-bandeiras-tarifarias-em-ate-64/', 'display_url': 'brasilamazoniaagora.com.br/2022/aneel-rea…'}]}",,pt,
2196,"""energia elétrica""",1539598863836798976,"Consumidores não pagarão mais porque bandeira está verde

Publicado em 21/06/2022 - 18:37 Por Wellton Máximo – Repórter da Agência Brasil - Brasília
Atualizado em 22/06/2022 - 07:07

A Agência Nacional de Energia Elétrica (Aneel) aprovou hoje (21)

https://t.co/42eX2NjIHt https://t.co/vRt1K9L5RH",1229893772,1539598863836798976,"{'annotations': [{'start': 123, 'end': 136, 'probability': 0.5042, 'type': 'Organization', 'normalized_text': 'Agência Brasil'}, {'start': 140, 'end': 147, 'probability': 0.7956, 'type': 'Place', 'normalized_text': 'Brasília'}, {'start': 185, 'end': 220, 'probability': 0.961, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}], 'urls': [{'start': 249, 'end': 272, 'url': 'https://t.co/42eX2NjIHt', 'expanded_url': 'https://www.enicomputer.com.br/aneel-reajusta-bandeiras-tarifarias-em-ate-64/', 'display_url': 'enicomputer.com.br/aneel-reajusta…'}, {'start': 273, 'end': 296, 'url': 'https://t.co/vRt1K9L5RH', 'expanded_url': 'https://twitter.com/Enicomputer/status/1539598863836798976/photo/1', 'display_url': 'pic.twitter.com/vRt1K9L5RH', 'media_key': '3_1539598862247157762'}]}",,pt,
2197,"""energia elétrica""",1539598618226823168,"Se o Brasil importasse energia elétrica o aumento seria de quanto, 100%? 🤦🏼‍♀️ https://t.co/tgWnSQdR2I",2561898267,1539598618226823168,"{'annotations': [{'start': 5, 'end': 10, 'probability': 0.9919, 'type': 'Place', 'normalized_text': 'Brasil'}], 'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/tgWnSQdR2I', 'expanded_url': 'https://twitter.com/leiatheinvestor/status/1539416219790483464', 'display_url': 'twitter.com/leiatheinvesto…'}]}",,pt,[<ReferencedTweet id=1539416219790483464 type=quoted]
2198,"""energia elétrica""",1539598543219896320,"@CentralEleicoes Preparem se para o maior ataque de esquizofrênia e  ataque de pelanca que se tem notícias

Prisão de aliados
Preço de combustíveis
Alta de energia elétrica
Lula nas pesquisas

Alguém prepare um eletrocardiograma ao lado do Bolsonaro por favor",1466781201595867141,1539570022338658304,"{'mentions': [{'start': 0, 'end': 16, 'username': 'CentralEleicoes', 'id': '1404506222892666885'}], 'annotations': [{'start': 173, 'end': 176, 'probability': 0.8654, 'type': 'Person', 'normalized_text': 'Lula'}, {'start': 240, 'end': 248, 'probability': 0.9992, 'type': 'Person', 'normalized_text': 'Bolsonaro'}]}",,pt,[<ReferencedTweet id=1539570022338658304 type=replied_to]
2199,"""energia elétrica""",1539598446373502977,"Se passou um boi, passa uma boiada. Se os combustiveis sobem, por que não a energia eletrica. Um povo que indeusa mitos do pau ôco aguenta calado qualquer coisa. Bois e jegues alienados. https://t.co/J2Fmp85kyw",2801567919,1539598446373502977,"{'urls': [{'start': 187, 'end': 210, 'url': 'https://t.co/J2Fmp85kyw', 'expanded_url': 'https://twitter.com/QuebrandoOTabu/status/1539377727937159168', 'display_url': 'twitter.com/QuebrandoOTabu…'}]}",,pt,[<ReferencedTweet id=1539377727937159168 type=quoted]
2200,"""energia elétrica""",1539597843769475073,"@PauloMartins10 Em breve a energia eletrica no Brasil ficará tão cara como a europeia ou a americana. 

Aí o Bolsonaro, se continuar no poder, vai vir para a internet chorar se dizendo vitima dos carteis internacionais para os quais ele proprio vendeu a infra estrutura nacional.",1404047549741342721,1539592696314167304,"{'mentions': [{'start': 0, 'end': 15, 'username': 'PauloMartins10', 'id': '36714942'}], 'annotations': [{'start': 47, 'end': 52, 'probability': 0.9975, 'type': 'Place', 'normalized_text': 'Brasil'}, {'start': 109, 'end': 117, 'probability': 0.9991, 'type': 'Person', 'normalized_text': 'Bolsonaro'}]}",,pt,[<ReferencedTweet id=1539592696314167304 type=replied_to]
2201,"""energia elétrica""",1539597347998531584,"@artedaguerracnl Em breve a energia eletrica no Brasil ficará tão cara como a europeia ou a americana. 

Aí o Bolsonaro, se continuar no poder, vai vir para a internet chorar se dizendo vitima dos carteis internacionais para os quais ele proprio vendeu a infra estrutura nacional.

Me cobrem.",1404047549741342721,1539596164504354816,"{'mentions': [{'start': 0, 'end': 16, 'username': 'artedaguerracnl', 'id': '4819756024'}], 'annotations': [{'start': 48, 'end': 53, 'probability': 0.9975, 'type': 'Place', 'normalized_text': 'Brasil'}, {'start': 110, 'end': 118, 'probability': 0.9991, 'type': 'Person', 'normalized_text': 'Bolsonaro'}]}",,pt,[<ReferencedTweet id=1539596164504354816 type=replied_to]
2202,"""energia elétrica""",1539597342223081472,🔻Mais informações sobre o AUMENTO da energia elétrica!.👇 https://t.co/IFCvzvAMCy,1322703614205431808,1539597342223081472,"{'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/IFCvzvAMCy', 'expanded_url': 'https://twitter.com/WWobeto/status/1539597342223081472/video/1', 'display_url': 'pic.twitter.com/IFCvzvAMCy', 'media_key': '7_1539597266385862659'}]}",,pt,
2203,"""energia elétrica""",1539596218501832705,"- Compra, pela Liasa, de determinadas ações da Hélio Valgas detidas pela Mercury Renew Participações. A Hélio Valgas é uma empresa de geração de energia elétrica que atua em Várzea da Palma (MG);",988824031280451584,1539595642892337152,"{'annotations': [{'start': 15, 'end': 19, 'probability': 0.6816, 'type': 'Organization', 'normalized_text': 'Liasa'}, {'start': 73, 'end': 99, 'probability': 0.4831, 'type': 'Organization', 'normalized_text': 'Mercury Renew Participações'}, {'start': 174, 'end': 188, 'probability': 0.8286, 'type': 'Place', 'normalized_text': 'Várzea da Palma'}]}",,pt,[<ReferencedTweet id=1539595914259714049 type=replied_to]
2204,"""energia elétrica""",1539594677694914560,"@LsDehh mo aqui tbm é terrível 
ontem eu ouvi aqui a seguinte frase: qndo vc era criança provavelmente já tinha chegado energia elétrica lá na amazônia",161797833,1539590064535117824,"{'mentions': [{'start': 0, 'end': 7, 'username': 'LsDehh', 'id': '40609207'}], 'annotations': [{'start': 143, 'end': 150, 'probability': 0.4729, 'type': 'Place', 'normalized_text': 'amazônia'}]}",,pt,[<ReferencedTweet id=1539590064535117824 type=replied_to]
2205,"""energia elétrica""",1539594463097536515,"💰Se a conversão fosse realizada, a Petrobras deixaria de ser uma empresa de controle estatal.

💰Agência Nacional de Energia Elétrica (Aneel) aprovou aumento de até 63,7% nos valores de bandeiras tarifárias.

💰Bitcoin cai 2%, a US$ 20,4 mil.",1377743124844445701,1539594445942824962,"{'annotations': [{'start': 36, 'end': 44, 'probability': 0.8513, 'type': 'Organization', 'normalized_text': 'Petrobras'}, {'start': 98, 'end': 133, 'probability': 0.4588, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}]}",,pt,[<ReferencedTweet id=1539594460190937091 type=replied_to]
2206,"""energia elétrica""",1539594129830809600,"“O porco é de uma versatilidade incrível, é um #produto extremamente nobre”, diz. Lembra que naquela época, não havia energia elétrica. O #porco era criado e valorizado pela quantidade de banha que produzisse. E era essa gordura que conservava a #carne. (+) https://t.co/VdA6Si0dqE",1420488659166535686,1539594118044827648,"{'hashtags': [{'start': 47, 'end': 55, 'tag': 'produto'}, {'start': 138, 'end': 144, 'tag': 'porco'}, {'start': 246, 'end': 252, 'tag': 'carne'}], 'urls': [{'start': 258, 'end': 281, 'url': 'https://t.co/VdA6Si0dqE', 'expanded_url': 'https://twitter.com/turismoemSP/status/1539594129830809600/photo/1', 'display_url': 'pic.twitter.com/VdA6Si0dqE', 'media_key': '3_1539592888987881472'}, {'start': 258, 'end': 281, 'url': 'https://t.co/VdA6Si0dqE', 'expanded_url': 'https://twitter.com/turismoemSP/status/1539594129830809600/photo/1', 'display_url': 'pic.twitter.com/VdA6Si0dqE', 'media_key': '3_1539593471031492611'}]}",,pt,[<ReferencedTweet id=1539594123908456450 type=replied_to]
2207,"""energia elétrica""",1539593882958266369,"Lembra que naquela época, não havia energia elétrica. O porco era criado e valorizado pela quantidade de banha que produzisse. E era essa gordura que conservava a carne. Ela era cozida na gordura em um processo bem lento, para desidratar de forma vagarosa. https://t.co/tOYb9j7Nu3",69752954,1539593868865331201,"{'urls': [{'start': 257, 'end': 280, 'url': 'https://t.co/tOYb9j7Nu3', 'expanded_url': 'https://twitter.com/turismosp/status/1539593882958266369/photo/1', 'display_url': 'pic.twitter.com/tOYb9j7Nu3', 'media_key': '3_1539593878185050113'}]}",,pt,[<ReferencedTweet id=1539593875664392192 type=replied_to]
2208,"""energia elétrica""",1539593719053225984,"@cirogomes @cirogomes qual o seu projeto para acabar com essa taxa, que as empresas de energia elétrica recebem devido as suas perdas por furtos? O governo não garante o direito das empresas e o pobre que paga as contas ainda tem que arcar com esse prejuízo?",1502229416100913154,1539556359045275648,"{'mentions': [{'start': 0, 'end': 10, 'username': 'cirogomes', 'id': '33374761'}, {'start': 11, 'end': 21, 'username': 'cirogomes', 'id': '33374761'}]}",,pt,[<ReferencedTweet id=1539556359045275648 type=replied_to]
2209,"""energia elétrica""",1539593336276803584,"Agência Nacional de Energia Elétrica reajusta bandeiras tarifárias em até 64%

Consumidores não pagarão mais porque bandeira está verde

(https://t.co/ntMhzniwQ0)",390090338,1539593336276803584,"{'annotations': [{'start': 0, 'end': 35, 'probability': 0.6309, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}], 'urls': [{'start': 138, 'end': 161, 'url': 'https://t.co/ntMhzniwQ0', 'expanded_url': 'https://www.portaldecamaqua.com.br/noticias/48726/agencia-nacional-de-energia-eletrica-reajusta-bandeiras-tarifarias-em-ate-64.html', 'display_url': 'portaldecamaqua.com.br/noticias/48726…'}]}",,pt,
2210,"""energia elétrica""",1539592991731499009,"A Distribuidora preparou uma grande estrutura para atender as demandas de energia elétrica durante as festividades juninas do Maranhão
https://t.co/WevjZxghJ6",36778216,1539592991731499009,"{'annotations': [{'start': 2, 'end': 14, 'probability': 0.5953, 'type': 'Organization', 'normalized_text': 'Distribuidora'}, {'start': 126, 'end': 133, 'probability': 0.5391, 'type': 'Place', 'normalized_text': 'Maranhão'}], 'urls': [{'start': 135, 'end': 158, 'url': 'https://t.co/WevjZxghJ6', 'expanded_url': 'https://oimparcial.com.br/cidades/2022/06/equatorial-maranhao-divulga-plano-operacional-para-o-sao-joao-2022/', 'display_url': 'oimparcial.com.br/cidades/2022/0…'}]}",,pt,
2211,"""energia elétrica""",1539592537094201345,Agência Nacional de Energia Elétrica reajusta bandeiras tarifárias em até 64% - https://t.co/MZLhiKVfbL https://t.co/plPrIsEQYC,33512934,1539592537094201345,"{'annotations': [{'start': 0, 'end': 35, 'probability': 0.8721, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}], 'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/MZLhiKVfbL', 'expanded_url': 'https://agazeta.net/noticias/politica/agencia-nacional-de-energia-eletrica-reajusta-bandeiras-tarifarias-em-ate-64/', 'display_url': 'agazeta.net/noticias/polit…'}, {'start': 104, 'end': 127, 'url': 'https://t.co/plPrIsEQYC', 'expanded_url': 'https://twitter.com/agazetanet/status/1539592537094201345/photo/1', 'display_url': 'pic.twitter.com/plPrIsEQYC', 'media_key': '3_1539592536016158722'}]}",,pt,
2212,"""energia elétrica""",1539592207866494978,"O cabeça de bagre tenta fazer algo para baixar os combustíveis, a Petrobras vai lá e aumenta ainda mais... energia elétrica parece que vai aumentar de novo...

É descarada a tentativa de enfraquecer o cara até as eleições. 

Foi prometido sim algo se o bandido sem dedo ganhar.",1354542282020683776,1539591447455956992,"{'annotations': [{'start': 66, 'end': 74, 'probability': 0.8333, 'type': 'Organization', 'normalized_text': 'Petrobras'}]}",,pt,[<ReferencedTweet id=1539591447455956992 type=replied_to]
2213,"""energia elétrica""",1539591281185366016,Parece que estes abusivos aumentos nos preços dos combustíveis e da energia elétrica são estrategicamente aplicados para impedir a recuperação econômica do país.,123661259,1539591281185366016,,,pt,
2214,"""energia elétrica""",1539590958706221056,"Importante
👇👇👇

Energia elétrica aumentou 59,5% em média",1515280892452868098,1539590958706221056,,,pt,
2215,"""energia elétrica""",1539590583043428353,"FALTOU LUZ?

Chapecó está com mais de 15 mil unidades sem energia elétrica

Cidade foi atingida por temporal de granizo na noite de terça (21) e madrugada de quarta (22)

Saiba mais: https://t.co/yy0KGaH5YH",97470841,1539590583043428353,"{'urls': [{'start': 183, 'end': 206, 'url': 'https://t.co/yy0KGaH5YH', 'expanded_url': 'https://diregional.com.br/diario-do-iguacu/cotidiano/2022-06-22-chapeco-esta-com-15540-unidades-sem-energia-eletrica-na-manha-desta-quarta-feira-22', 'display_url': 'diregional.com.br/diario-do-igua…'}]}",,pt,
2216,"""energia elétrica""",1539589409825234945,@AlanMansur Na sua opinião a ANEEL deixou de ser uma agência reguladora para uma agência de proteção das companhias de energia elétrica?,988905294662176774,1538952503584247810,"{'mentions': [{'start': 0, 'end': 11, 'username': 'AlanMansur', 'id': '39660757'}], 'annotations': [{'start': 29, 'end': 33, 'probability': 0.5379, 'type': 'Organization', 'normalized_text': 'ANEEL'}]}",,pt,[<ReferencedTweet id=1538956720600489984 type=replied_to]
2217,"""energia elétrica""",1539588178386030595,"A Comissão de Defesa do Consumidor promove audiência pública para debater a geração distribuída de energia elétrica, mecanismo através do qual consumidores passam a gerar sua própria energia. Envie perguntas e comentários sobre o tema.
https://t.co/wb0gsJEaLV",61843152,1539588178386030595,"{'annotations': [{'start': 2, 'end': 33, 'probability': 0.7742, 'type': 'Organization', 'normalized_text': 'Comissão de Defesa do Consumidor'}], 'urls': [{'start': 236, 'end': 259, 'url': 'https://t.co/wb0gsJEaLV', 'expanded_url': 'http://cd.leg.br/edemocracia_2755', 'display_url': 'cd.leg.br/edemocracia_27…'}]}",,pt,
2218,"""energia elétrica""",1539587720875499521,"A PF ainda vive, grande dia!
Pastor Amilton Ribeiro, cujo Bolsonaro ""queima cara por ele"" tem mandato de prisão preventiva!
O dia seria MELHOR se a conta de energia elétrica NÃO fosse aumentar em até 64%! A certeza q c esse salário mínimo voltaremos p as lamparinas, vida q segue https://t.co/cpjY0cpUj5",862718590339993601,1539587720875499521,"{'annotations': [{'start': 2, 'end': 3, 'probability': 0.7504, 'type': 'Organization', 'normalized_text': 'PF'}, {'start': 29, 'end': 50, 'probability': 0.6096, 'type': 'Person', 'normalized_text': 'Pastor Amilton Ribeiro'}, {'start': 58, 'end': 66, 'probability': 0.9963, 'type': 'Person', 'normalized_text': 'Bolsonaro'}], 'urls': [{'start': 280, 'end': 303, 'url': 'https://t.co/cpjY0cpUj5', 'expanded_url': 'https://twitter.com/BomDiaBrasil/status/1539578096772423680', 'display_url': 'twitter.com/BomDiaBrasil/s…'}]}",,pt,[<ReferencedTweet id=1539578096772423680 type=quoted]
2219,"""energia elétrica""",1539586558910775297,"Galera, o PC do meu irmão já queimou 2 fontes, já verificamos a energia elétrica e tá ok, tem um filtro da Clamper na tomada que continua funcionando.
Lá se foi duas fontes, alguém sabe o que pode ser? 
Algum componente do PC pode queimar fonte? O PC é novo.
R5 5600g, 8Gb.",771396845348282369,1539586558910775297,"{'annotations': [{'start': 107, 'end': 113, 'probability': 0.5137, 'type': 'Person', 'normalized_text': 'Clamper'}]}",,pt,
2220,"""energia elétrica""",1539584976441774080,"AUMENTO NA TARIFA DE LUZ: 

A ANEEL, Agência Nacional de Energia Elétrica, responsável pela regularização dos serviços de energia elétrica do país anunciou novos aumentos na tarifa a partir do dia 1° de julho.",1534507156761886722,1539584976441774080,"{'annotations': [{'start': 37, 'end': 72, 'probability': 0.6301, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}]}",,pt,
2221,"""energia elétrica""",1539584204866027520,Agência Nacional de Energia Elétrica reajusta bandeiras tarifárias em até 64%; entenda: https://t.co/KWjGDOdufv https://t.co/trn0RaMFKm,478082406,1539584204866027520,"{'annotations': [{'start': 0, 'end': 35, 'probability': 0.8512, 'type': 'Organization', 'normalized_text': 'Agência Nacional de Energia Elétrica'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/KWjGDOdufv', 'expanded_url': 'https://omunicipio.com.br/agencia-nacional-de-energia-eletrica-reajusta-bandeiras-tarifarias-em-ate-64-entenda/', 'display_url': 'omunicipio.com.br/agencia-nacion…'}, {'start': 112, 'end': 135, 'url': 'https://t.co/trn0RaMFKm', 'expanded_url': 'https://twitter.com/omunicipiobru/status/1539584204866027520/photo/1', 'display_url': 'pic.twitter.com/trn0RaMFKm', 'media_key': '3_1539584195843989505'}]}",,pt,
2222,"""energia elétrica""",1539583869116203009,"@rafaelbboa Eu sempre falei isso. A galera EU se vangloria de andar de carro elétrico, mas esquece q a energia elétrica é obtida da queima de carvão, petróleo ou gás, pq não é possível obter energia suficiente pelos meios ""verdes"". Nunca fez sentido isso.",1272404605,1539365181079314433,"{'mentions': [{'start': 0, 'end': 11, 'username': 'rafaelbboa', 'id': '2159646294'}]}",,pt,[<ReferencedTweet id=1539365181079314433 type=replied_to]
2223,"""energia elétrica""",1539583191350185989,"Xôvê se eu entendi: A tarifa de energia ELÉTRICA aumentou 63,7% porque o combustível está caro. Mas a energia é feita em hidrelétricas e transportado por linhas de transmissão em torres de energia.",320385234,1539583191350185989,,,pt,
2224,"""energia elétrica""",1539583082776276993,"Mais um aumento do governo Bolsonaro, dessa vez da energia elétrica, que ficará mais cara em até 64%, bandeira vermelha. Não ia baratear com a venda da Eletrobrás? Bolsonaro mente.",992394041097707522,1539583082776276993,"{'annotations': [{'start': 27, 'end': 35, 'probability': 0.9997, 'type': 'Person', 'normalized_text': 'Bolsonaro'}, {'start': 164, 'end': 172, 'probability': 0.9957, 'type': 'Person', 'normalized_text': 'Bolsonaro'}]}",,pt,
2225,"""energia elétrica""",1539582190652194820,"@Fuleira_real A energia elétrica vai aumentar, vamo pagar o dobro agora, já desisti da vida adulta kkkkkk",718839751051231233,1539579869406838784,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Fuleira_real', 'id': '2522189585'}]}",,pt,[<ReferencedTweet id=1539581724233027584 type=replied_to]
2226,"""energia elétrica""",1539582154858008576,"https://t.co/rUwQnK2uJD

Atualmente a bandeira está verde e, portanto, não há cobrança adicional. Os novos valores entrarão em vigor em 1º de julho.

#Aneel #EnergiaElétrica #Tarifa #Dinheiro #MaiCaro #SigaMais",35604602,1539582154858008576,"{'hashtags': [{'start': 150, 'end': 156, 'tag': 'Aneel'}, {'start': 157, 'end': 173, 'tag': 'EnergiaElétrica'}, {'start': 174, 'end': 181, 'tag': 'Tarifa'}, {'start': 182, 'end': 191, 'tag': 'Dinheiro'}, {'start': 192, 'end': 200, 'tag': 'MaiCaro'}, {'start': 201, 'end': 210, 'tag': 'SigaMais'}], 'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/rUwQnK2uJD', 'expanded_url': 'https://www.sigamais.com/noticias/geral/aneel-reajusta-bandeiras-tarifarias-das-contas-de-energia-eletrica-em-ate-64/', 'display_url': 'sigamais.com/noticias/geral…'}]}",,pt,
2227,"""energia elétrica""",1539581780034048000,Presos o ex-ministro de Bolsonaro e pastor “evangélico” a quem presidente mandou priorizar o pouco que restou das verbas retiradas da Educação. Kits de robótica iam para escolas sem água encanada e sem energia elétrica. “Não tem corrupção no meu governo”. https://t.co/9sFWsEiRcu,73886885,1539581780034048000,"{'annotations': [{'start': 24, 'end': 32, 'probability': 0.9971, 'type': 'Person', 'normalized_text': 'Bolsonaro'}], 'urls': [{'start': 256, 'end': 279, 'url': 'https://t.co/9sFWsEiRcu', 'expanded_url': 'https://www1.folha.uol.com.br/poder/2022/06/pf-mira-ex-ministro-e-pastores-ligados-a-bolsonaro-em-operacao-sobre-verba-do-mec.shtml', 'display_url': 'www1.folha.uol.com.br/poder/2022/06/…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1539550297969741824/AB5XjomU?format=jpg&name=orig', 'width': 768, 'height': 513}, {'url': 'https://pbs.twimg.com/news_img/1539550297969741824/AB5XjomU?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'PF mira ex-ministro e pastores ligados a Bolsonaro em operação sobre verba do MEC - 22/06/2022 - Poder - Folha', 'description': 'Milton Ribeiro saiu do governo após suspeitas sobre atuação de pastores na liberação de verbas na pasta', 'unwound_url': 'https://www1.folha.uol.com.br/poder/2022/06/pf-mira-ex-ministro-e-pastores-ligados-a-bolsonaro-em-operacao-sobre-verba-do-mec.shtml'}]}",,pt,
2228,"""energia elétrica""",1539581400231383041,"📢 Atenção Camaquã, Cavalhada, Cristal, Menino Deus (p), Tristeza (p), Vl Assunção: restabelecida energia elétrica na Est. Bombeamento Padre Cacique. Abastecimento em normalização. Manobras em andamento para retirar eventual ar da rede.
#DmaePoa72418",66675481,1539581400231383041,"{'hashtags': [{'start': 236, 'end': 249, 'tag': 'DmaePoa72418'}], 'annotations': [{'start': 11, 'end': 17, 'probability': 0.9704, 'type': 'Place', 'normalized_text': 'Camaquã'}, {'start': 20, 'end': 28, 'probability': 0.9787, 'type': 'Place', 'normalized_text': 'Cavalhada'}, {'start': 31, 'end': 37, 'probability': 0.8788, 'type': 'Place', 'normalized_text': 'Cristal'}, {'start': 40, 'end': 50, 'probability': 0.9312, 'type': 'Place', 'normalized_text': 'Menino Deus'}, {'start': 57, 'end': 64, 'probability': 0.7244, 'type': 'Place', 'normalized_text': 'Tristeza'}, {'start': 71, 'end': 81, 'probability': 0.9465, 'type': 'Place', 'normalized_text': 'Vl Assunção'}]}",,pt,
